Time,Open,High,Low,Last,Change,%Chg,Volume
2022-09-06,259.3,262.01,258.05,260.78,2.62,+1.01%,56207209
2022-09-02,265.22,265.28,257.58,258.16,-4.4,-1.68%,54782164
2022-09-01,260.28,262.6,257.92,262.56,0.92,+0.35%,61956896
2022-08-31,264.28,265.47,261.13,261.64,-0.91,-0.35%,77121360
2022-08-30,266.88,267.41,261.88,262.55,-3.87,-1.45%,46818329
2022-08-29,266.87,269.15,265.86,266.42,-2.34,-0.87%,52156730
2022-08-26,275.56,275.56,268.7,268.76,-7.,-2.54%,48448663
2022-08-25,273.05,275.79,271.84,275.76,4.23,+1.56%,45798434
2022-08-24,270.16,273.1,270.08,271.53,1.92,+0.71%,50923484
2022-08-23,272.97,273.04,268.58,269.61,-3.98,-1.45%,53326852
2022-08-22,277.12,277.29,273.47,273.59,-5.86,-2.10%,50765583
2022-08-19,281.37,281.79,278.66,279.45,-2.72,-0.96%,66607745
2022-08-18,284.76,284.94,280.76,282.17,-2.12,-0.75%,45770242
2022-08-17,282.72,285.89,282.28,284.29,-0.84,-0.29%,47814130
2022-08-16,284.73,286.64,284.29,285.13,-1.2,-0.42%,54432844
2022-08-15,284.94,287,284.07,286.33,1.36,+0.48%,45876322
2022-08-12,282.01,285.14,281.7,284.97,4.81,+1.72%,47433378
2022-08-11,282.52,283.54,279.38,280.16,-1.55,-0.55%,51850543
2022-08-10,281.14,282.05,279.3,281.71,4,+1.44%,57518387
2022-08-09,275.94,277.73,275.34,277.71,2.03,+0.74%,59871629
2022-08-08,276.55,278.26,274.32,275.68,1.93,+0.71%,50407887
2022-08-05,270.71,273.85,269.85,273.75,0.86,+0.32%,52521029
2022-08-04,273.01,273.87,271.19,272.89,0.34,+0.12%,61835974
2022-08-03,273.01,275.11,272.5,272.55,1.11,+0.41%,70413277
2022-08-02,274.91,275.87,271.26,271.44,-3.58,-1.30%,71424255
2022-08-01,276.41,276.85,274.07,275.02,-2.47,-0.89%,57456428
2022-07-29,276.45,278.78,275.4,277.49,0.83,+0.30%,99266815
2022-07-28,269.1,276.89,269.1,276.66,9.87,+3.70%,67869670
2022-07-27,265.63,267.25,263.71,266.79,1.45,+0.55%,58864802
2022-07-26,264.84,266.97,264.34,265.34,0.54,+0.20%,55768486
2022-07-25,264.73,266.3,263.41,264.8,0.18,+0.07%,53207584
2022-07-22,264.2,266.01,262.59,264.62,2.07,+0.79%,48064530
2022-07-21,259.71,262.55,258.21,262.55,2.63,+1.01%,52348254
2022-07-20,261.47,263.52,259.05,259.92,-1.39,-0.53%,56638569
2022-07-19,256.72,261.42,256.24,261.31,7.21,+2.84%,62558768
2022-07-18,258.38,258.44,253.29,254.1,-2.77,-1.08%,54608699
2022-07-15,255.91,258.21,254.52,256.87,4.29,+1.70%,74152924
2022-07-14,250.72,253.74,250.72,252.58,-2.55,-1.00%,69187610
2022-07-13,253.34,257.13,252.09,255.13,-1.4,-0.55%,51682120
2022-07-12,256.59,259.29,254.78,256.53,-1.51,-0.59%,51903609
2022-07-11,257.25,258.87,255.66,258.04,0.02,+0.01%,43939315
2022-07-08,258.66,259.83,256.87,258.02,-1.43,-0.55%,47259830
2022-07-07,260.34,262.03,258.48,259.45,0.17,+0.07%,54594481
2022-07-06,260.49,262.52,258.61,259.28,0.03,+0.01%,57551761
2022-07-05,257.95,259.25,253.15,259.25,-1.28,-0.49%,61807916
2022-07-01,255.21,261.07,255.21,260.53,4.76,+1.86%,56705048
2022-06-30,254.35,258.93,252.6,255.77,0.08,+0.03%,84414120
2022-06-29,255.31,256.22,252.28,255.69,-1.96,-0.76%,66927537
2022-06-28,262.88,264.35,257.19,257.65,-3.63,-1.39%,63141685
2022-06-27,261.49,264.38,260.05,261.28,-0.69,-0.26%,73112000
2022-06-24,257.88,262.23,257.72,261.97,5.3,+2.06%,109054417
2022-06-23,252.8,257.36,252.8,256.67,5.05,+2.01%,79638023
2022-06-22,245.21,255.09,245.21,251.62,3.83,+1.55%,96902167
2022-06-21,245.78,249.76,245.54,247.79,4.58,+1.88%,96826355
2022-06-17,242.6,246.64,241.25,243.21,1.55,+0.64%,211750215
2022-06-16,242.27,244.57,240.64,241.66,-6.33,-2.55%,99365526
2022-06-15,244.59,251.27,244.09,247.99,5.65,+2.33%,107011439
2022-06-14,244.56,245.54,240.77,242.34,-2.47,-1.01%,89627192
2022-06-13,250.61,251.3,243.76,244.81,-12.29,-4.78%,114048229
2022-06-10,259.86,260.35,257.04,257.1,-6.32,-2.40%,84807166
2022-06-09,268.16,270.62,263.39,263.42,-6.17,-2.29%,65263530
2022-06-08,274.23,274.91,268.93,269.59,-6.72,-2.43%,60916197
2022-06-07,272.03,276.47,269.97,276.31,3.15,+1.15%,56393562
2022-06-06,276.04,276.11,272.44,273.16,-0.8,-0.29%,56412811
2022-06-03,275.38,276.86,273.44,273.96,-3.45,-1.24%,54383424
2022-06-02,271.47,277.55,268.13,277.41,4.01,+1.47%,55118872
2022-06-01,276.98,277.02,270.49,273.4,-3.04,-1.10%,60817411
2022-05-31,277.54,278.31,274.86,276.44,-3.76,-1.34%,127586000
2022-05-27,273.91,280.24,273.88,280.2,7.69,+2.82%,56942132
2022-05-26,274.26,275.69,271.96,272.51,-0.27,-0.10%,61403264
2022-05-25,270.15,273.63,269.54,272.78,1.53,+0.56%,67363626
2022-05-24,267.48,271.56,263.44,271.25,3.23,+1.21%,70591293
2022-05-23,267.39,268.75,263.34,268.02,3.22,+1.22%,65341292
2022-05-20,264.49,265.23,260.72,264.8,3.11,+1.19%,81677118
2022-05-19,260.66,264.59,260.48,261.69,-0.53,-0.20%,70589157
2022-05-18,269.46,269.92,261.41,262.22,-7.96,-2.95%,61548343
2022-05-17,270.01,270.21,266.6,270.18,2.8,+1.05%,62926932
2022-05-16,269.27,269.82,267.11,267.38,-2.16,-0.80%,53295129
2022-05-13,264.88,269.63,263.6,269.54,6.71,+2.55%,65374714
2022-05-12,261.09,262.86,258.86,262.83,1.94,+0.74%,80059079
2022-05-11,262.52,266.83,260.66,260.89,-0.43,-0.16%,82460010
2022-05-10,271.32,272.04,259.87,261.32,-6.11,-2.28%,99526112
2022-05-09,277.13,277.21,266.47,267.43,-12.95,-4.62%,76533486
2022-05-06,281.08,281.89,277.38,280.38,-2.89,-1.02%,68569588
2022-05-05,290.51,291.33,281.38,283.27,-7.36,-2.53%,70813911
2022-05-04,287.6,291.09,282.74,290.63,3.13,+1.09%,64762471
2022-05-03,285.18,289.39,283.07,287.5,3.54,+1.25%,61569913
2022-05-02,292.85,293.1,278.26,283.96,-7.42,-2.55%,71639033
2022-04-29,303.99,304.17,291.06,291.38,-15.,-4.90%,87630084
2022-04-28,302.69,307.25,299.07,306.38,5.56,+1.85%,54759847
2022-04-27,303.08,305.57,300.65,300.82,-1.99,-0.66%,61272140
2022-04-26,307.32,308.8,302.73,302.81,-4.57,-1.49%,54348793
2022-04-25,308.79,309.05,302.63,307.38,-1.48,-0.48%,58873240
2022-04-22,314.09,314.09,308.83,308.86,-5.58,-1.77%,54001631
2022-04-21,318.02,318.72,314.37,314.44,-2.,-0.63%,56274488
2022-04-20,311.63,317.4,311.63,316.44,5.75,+1.85%,56256528
2022-04-19,305.97,311.52,305.97,310.69,6.45,+2.12%,54516312
2022-04-18,304.85,306.37,302.78,304.24,-0.84,-0.28%,39483238
2022-04-14,307.74,308.79,305,305.08,-1.79,-0.58%,46166826
2022-04-13,306.13,307.14,304.34,306.87,1.26,+0.41%,45694819
2022-04-12,305.75,308.19,304.37,305.61,-1.06,-0.35%,47741825
2022-04-11,310.96,311.59,305.97,306.67,-4.2,-1.35%,47582629
2022-04-08,310.03,311.95,308.53,310.87,1.03,+0.33%,43714908
2022-04-07,310.2,311.16,307.81,309.84,-2.69,-0.86%,57515162
2022-04-06,306.66,312.81,305.26,312.53,4.77,+1.55%,51943044
2022-04-05,307.03,311.86,306.99,307.76,0.19,+0.06%,46962669
2022-04-04,308.93,309.39,304.97,307.57,-0.97,-0.31%,45257713
2022-04-01,303.31,308.69,302.48,308.54,6.12,+2.02%,49536785
2022-03-31,306.81,308.15,302.42,302.42,-3.6,-1.18%,74792548
2022-03-30,306.06,306.78,304.34,306.02,-1.74,-0.57%,50623223
2022-03-29,302.49,308.29,301.81,307.76,8.52,+2.85%,64622333
2022-03-28,296.09,299.3,295.66,299.24,3.79,+1.28%,50153882
2022-03-25,293.09,295.51,292.14,295.45,3.6,+1.23%,46843568
2022-03-24,289.93,291.89,289.04,291.85,1.85,+0.64%,48351653
2022-03-23,292.44,293,289.44,290,-3.03,-1.03%,50242010
2022-03-22,294.27,295,292.66,293.03,0.16,+0.05%,59210372
2022-03-21,294.55,295.91,291.49,292.87,-1.54,-0.52%,45385529
2022-03-18,294.93,295.64,292.6,294.41,0.62,+0.21%,100877905
2022-03-17,288.49,293.79,288.49,293.79,3.95,+1.36%,49787795
2022-03-16,288.89,291.02,283.94,289.84,3.24,+1.13%,63628447
2022-03-15,287.06,288.67,284.08,286.6,2,+0.70%,56092752
2022-03-14,287.8,288.53,283.39,284.6,-2.09,-0.73%,57049396
2022-03-11,291.43,292.74,286.57,286.69,-2.69,-0.93%,51636649
2022-03-10,285.49,289.91,284.19,289.38,1.03,+0.36%,52911883
2022-03-09,288.25,291.26,287.96,288.35,4.19,+1.47%,54616793
2022-03-08,285.75,289.48,283.86,284.16,-2.53,-0.88%,69242017
2022-03-07,291.14,292.08,286.67,286.69,-5.25,-1.80%,62787825
2022-03-04,287.49,291.99,286.87,291.94,2.38,+0.82%,63467030
2022-03-03,288.32,290.56,285.73,289.56,3.14,+1.10%,62348943
2022-03-02,282.34,287.38,282.34,286.42,5.15,+1.83%,71664783
2022-03-01,283.25,284.84,279.86,281.27,-0.64,-0.23%,73416040
2022-02-28,283.62,284.78,279.14,281.91,-5.09,-1.77%,128536599
2022-02-25,281.17,287.17,279.84,287,6.97,+2.49%,65268447
2022-02-24,271.84,280.77,269.62,280.03,4.91,+1.78%,80972454
2022-02-23,281.71,282.95,274.95,275.12,-3.68,-1.32%,63237466
2022-02-22,279.43,280.74,277.25,278.8,-0.67,-0.24%,69613242
2022-02-18,279.92,282.76,278.87,279.47,-1.29,-0.46%,74810452
2022-02-17,283.36,283.62,280.23,280.76,-2.74,-0.97%,65685125
2022-02-16,283.38,284.33,280.67,283.5,0.7,+0.25%,64404462
2022-02-15,284.5,285.21,281.97,282.8,1.11,+0.39%,63060985
2022-02-14,284.87,286.14,280.37,281.69,-2.91,-1.02%,60050120
2022-02-11,289.55,290.22,282.96,284.6,-3.88,-1.34%,72458439
2022-02-10,293.38,295.7,286.93,288.48,-8.5,-2.86%,62930479
2022-02-09,293.86,297.12,293.86,296.98,6.9,+2.38%,59007255
2022-02-08,291.98,292.67,289.6,290.08,-2.34,-0.80%,59670417
2022-02-07,293.07,294.53,291.84,292.42,-0.26,-0.09%,55786154
2022-02-04,294.54,296.35,290.45,292.68,-3.74,-1.26%,50450147
2022-02-03,298.05,298.98,296.3,296.42,-3.3,-1.10%,48880680
2022-02-02,296.13,300.32,296.13,299.72,4.89,+1.66%,63291695
2022-02-01,296.81,297.1,292.82,294.83,-2.19,-0.74%,53531127
2022-01-31,292.45,297.09,291.25,297.02,3.68,+1.25%,84833045
2022-01-28,284.44,293.37,281.03,293.34,9.59,+3.38%,68006463
2022-01-27,290.04,292.66,282.56,283.75,-5.06,-1.75%,66310540
2022-01-26,295.18,298.8,287.05,288.81,-4.88,-1.66%,64701789
2022-01-25,291.6,295.75,288.45,293.69,-0.78,-0.26%,71218707
2022-01-24,291.47,295.09,284.35,294.47,0.51,+0.17%,80234169
2022-01-21,296.28,297.41,293.23,293.96,-0.12,-0.04%,65577186
2022-01-20,296.76,301.17,293.81,294.08,-2.72,-0.92%,55429190
2022-01-19,301.99,303.84,296.76,296.8,-3.64,-1.21%,50643227
2022-01-18,300.35,301.56,297.75,300.44,-2.15,-0.71%,62843475
2022-01-14,304.57,304.65,299.19,302.59,-3.61,-1.18%,48615025
2022-01-13,308.04,308.92,305.74,306.2,-1.06,-0.34%,41930698
2022-01-12,306.46,309.31,306.4,307.26,0.88,+0.29%,41251540
2022-01-11,306.36,306.93,302,306.38,-0.49,-0.16%,49484910
2022-01-10,306.48,306.95,302.49,306.87,-1.83,-0.59%,60773278
2022-01-07,309.37,310.81,307.38,308.7,-1.7,-0.55%,58705509
2022-01-06,310.38,311.3,306.47,310.4,0.31,+0.10%,58231200
2022-01-05,319.14,319.14,309.92,310.09,-10.31,-3.22%,64948449
2022-01-04,322.23,323.99,320.2,320.4,-1.23,-0.38%,56336911
2022-01-03,325.43,325.43,316.88,321.63,-3.12,-0.96%,51380060
2021-12-31,324.13,326.97,323.86,324.75,0.57,+0.18%,32102101
2021-12-30,323.08,325.28,322.65,324.18,1.15,+0.36%,31961860
2021-12-29,321.34,323.72,320.24,323.03,2.06,+0.64%,28520231
2021-12-28,319.12,321.17,318.67,320.97,1.37,+0.43%,31297944
2021-12-27,314.05,319.66,313.65,319.6,6.4,+2.04%,34796886
2021-12-23,314.66,314.9,311.51,313.2,-1.14,-0.36%,36497764
2021-12-22,312.23,314.52,312,314.34,2.96,+0.95%,39183266
2021-12-21,311.75,313.19,310.06,311.38,1.96,+0.63%,51772537
2021-12-20,307.99,310.7,306.32,309.42,-2.23,-0.72%,52406253
2021-12-17,312.22,315.23,311.21,311.65,-0.94,-0.30%,117812248
2021-12-16,311.92,314.61,310.72,312.59,1.26,+0.40%,57361468
2021-12-15,307.57,311.85,307.57,311.33,4.53,+1.48%,60743673
2021-12-14,309.64,310.21,304.65,306.8,-3.96,-1.27%,57179037
2021-12-13,305.82,312.16,305.46,310.76,4.04,+1.32%,53527561
2021-12-10,306.41,307.06,304.99,306.72,1.55,+0.51%,45262424
2021-12-09,308.35,308.38,305.04,305.17,-4.22,-1.36%,44979112
2021-12-08,308.16,310.18,307.32,309.39,1.44,+0.47%,48982434
2021-12-07,304.9,308.49,304.58,307.95,5.29,+1.75%,61152445
2021-12-06,300.83,305.24,300.66,302.66,4.12,+1.38%,55165688
2021-12-03,300.66,301.63,295.96,298.54,-1.22,-0.41%,56069230
2021-12-02,293.6,301.72,293.55,299.76,7.79,+2.67%,63214594
2021-12-01,299.38,302.28,291.89,291.97,-3.97,-1.34%,72597631
2021-11-30,299.85,301.49,295.93,295.94,-6.4,-2.12%,115075725
2021-11-29,300.32,304.39,298.68,302.34,3.98,+1.33%,58700871
2021-11-26,302.56,303.26,298.11,298.36,-8.25,-2.69%,43379887
2021-11-24,302.9,307.07,302.03,306.61,3.87,+1.28%,35115835
2021-11-23,299.74,303.44,299.23,302.74,3.28,+1.10%,46139538
2021-11-22,301.26,302.22,298.9,299.46,-1.51,-0.50%,48701052
2021-11-19,303.37,303.37,300.34,300.97,-1.68,-0.56%,53212400
2021-11-18,303.19,303.2,301.29,302.65,0.09,+0.03%,46840896
2021-11-17,299.91,303.05,296.37,302.56,1.94,+0.65%,54912518
2021-11-16,303.07,303.07,300.13,300.62,-1.96,-0.65%,53502313
2021-11-15,300.66,302.61,299.87,302.58,1.44,+0.48%,66780841
2021-11-12,301.73,302.04,300.06,301.14,0.19,+0.06%,38818686
2021-11-11,301.04,301.04,298.7,300.95,0.14,+0.05%,33920102
2021-11-10,301.74,303.28,300.8,300.81,-1.48,-0.49%,41204339
2021-11-09,301.61,302.77,301.39,302.29,1.08,+0.36%,37696133
2021-11-08,301.99,301.99,298.6,301.21,-0.05,-0.02%,44469269
2021-11-05,302.73,305.01,300.73,301.26,0.68,+0.23%,50286335
2021-11-04,303.63,304.25,299.38,300.58,-3.47,-1.14%,54358705
2021-11-03,302.84,304.58,301.03,304.05,1.82,+0.60%,54191830
2021-11-02,300.79,303.29,299.5,302.23,2.8,+0.94%,54986888
2021-11-01,299.27,300.05,294.64,299.43,0.6,+0.20%,47702901
2021-10-29,300.96,302.18,297.58,298.83,-3.61,-1.19%,108428612
2021-10-28,298.55,302.44,298.13,302.44,4.37,+1.47%,53103175
2021-10-27,301.92,301.92,298.06,298.07,-2.18,-0.73%,47568957
2021-10-26,299.58,301.24,298.93,300.25,1.38,+0.46%,43119854
2021-10-25,298.03,299.62,296.25,298.87,0.93,+0.31%,43497931
2021-10-22,296.68,298.65,296.32,297.94,1.94,+0.66%,39620191
2021-10-21,294.71,296.1,294.09,296,1.06,+0.36%,38978156
2021-10-20,290.94,294.95,290.94,294.94,4.5,+1.55%,42848726
2021-10-19,291.04,291.77,290.03,290.44,1.15,+0.40%,39848051
2021-10-18,287.56,290.39,287.29,289.29,0.64,+0.22%,46191032
2021-10-15,290.45,291.16,286.97,288.65,0.08,+0.03%,54587409
2021-10-14,286.47,288.9,285.77,288.57,3.97,+1.39%,47622147
2021-10-13,282.12,284.82,280.48,284.6,1.55,+0.55%,49802667
2021-10-12,280.21,284.21,279.41,283.05,3.73,+1.34%,43653567
2021-10-11,278.73,280.43,277.27,279.32,0.48,+0.17%,33599485
2021-10-08,281.68,281.72,278.47,278.84,-3.16,-1.12%,34439339
2021-10-07,283.24,285.72,281.61,282,0.43,+0.15%,45143847
2021-10-06,277.51,281.84,274.82,281.57,2.74,+0.98%,53197436
2021-10-05,280.99,281.11,277.83,278.83,-2.42,-0.86%,49828667
2021-10-04,280.15,282.27,279.12,281.25,0.26,+0.09%,51094123
2021-10-01,279.68,282.9,277.69,280.99,2.9,+1.04%,51529381
2021-09-30,283.64,283.83,278.09,278.09,-4.52,-1.60%,59024789
2021-09-29,281.69,283.82,281.69,282.61,1.87,+0.67%,43101265
2021-09-28,280.32,281.97,278.73,280.74,-1.75,-0.62%,58520686
2021-09-27,286.93,288.64,282.36,282.49,-4.91,-1.71%,54406097
2021-09-24,290.19,291.25,286.75,287.4,-3.51,-1.21%,49236163
2021-09-23,293.43,293.83,290.49,290.91,-1.57,-0.54%,52454184
2021-09-22,291.61,293.91,290.35,292.48,2.65,+0.91%,50236735
2021-09-21,291.21,293.3,289.75,289.83,-0.14,-0.05%,45593281
2021-09-20,289.28,291.91,286.5,289.97,-1.83,-0.63%,64854895
2021-09-17,292.87,294.62,291.45,291.8,-2.79,-0.95%,109101214
2021-09-16,293.78,295.68,291.96,294.59,0.46,+0.16%,44046814
2021-09-15,293.54,295.61,292.01,294.13,1.2,+0.41%,47538432
2021-09-14,294.66,295.31,291.5,292.93,-1.,-0.34%,40748825
2021-09-13,294.81,296.52,292.9,293.93,1.41,+0.48%,48752670
2021-09-10,296.3,296.3,292.42,292.52,-3.65,-1.23%,49992166
2021-09-09,300.5,300.81,296.15,296.17,-6.41,-2.12%,53964463
2021-09-08,299.6,303.45,299.25,302.58,1.67,+0.55%,44347469
2021-09-07,303.37,303.37,298.21,300.91,-3.45,-1.13%,52328379
2021-09-03,303.27,304.8,300.79,304.36,0.13,+0.04%,50284997
2021-09-02,303.45,304.25,300.71,304.23,1.32,+0.44%,49662800
2021-09-01,298.63,303.21,298.2,302.91,5.03,+1.69%,56266100
2021-08-31,294.96,298.09,294.75,297.88,1.83,+0.62%,67200096
2021-08-30,292.8,296.22,292.45,296.05,3.38,+1.15%,50554000
2021-08-27,291.25,293.38,290.83,292.67,2.52,+0.87%,42215700
2021-08-26,290.09,291.04,289.12,290.15,0.28,+0.10%,43120400
2021-08-25,289.92,291.45,289.02,289.87,-0.51,-0.18%,47910800
2021-08-24,292.82,292.82,289.65,290.38,-2.11,-0.72%,47781700
2021-08-23,294.07,294.47,291.98,292.49,-1.19,-0.41%,40748800
2021-08-20,291.47,294.9,290.24,293.68,1.33,+0.45%,48471300
2021-08-19,288.57,292.61,288.18,292.35,2.68,+0.93%,55565600
2021-08-18,292.1,292.14,289.48,289.67,-3.17,-1.08%,47450800
2021-08-17,291.14,292.92,290.35,292.84,0.41,+0.14%,45844000
2021-08-16,291.92,293.53,291.39,292.43,0.35,+0.12%,41623700
2021-08-13,290.86,292.1,289.9,292.08,1.97,+0.68%,35773100
2021-08-12,289.71,290.2,288.42,290.11,1.01,+0.35%,38349700
2021-08-11,288.41,289.72,287.92,289.1,1.43,+0.50%,46797000
2021-08-10,291.09,291.18,287.49,287.67,-3.17,-1.09%,57228700
2021-08-09,291.54,291.61,290.11,290.84,-1.22,-0.42%,45367400
2021-08-06,292.79,293.69,291.51,292.06,-0.68,-0.23%,50783100
2021-08-05,291.88,292.75,290.17,292.74,2.4,+0.83%,52225300
2021-08-04,291.43,292.67,289.01,290.34,-1.01,-0.35%,53238100
2021-08-03,290.48,291.66,289.41,291.35,1.29,+0.44%,85561696
2021-08-02,291.33,293.19,289.74,290.06,0.02,+0.01%,47608800
2021-07-30,290.23,293.47,290,290.04,0.93,+0.32%,64178000
2021-07-29,290.32,292.23,288.86,289.11,-0.68,-0.23%,47828500
2021-07-28,291.58,291.88,289.06,289.79,-1.83,-0.63%,47538400
2021-07-27,288.86,291.89,288.2,291.62,2.36,+0.82%,46925800
2021-07-26,288.71,289.47,286.9,289.26,0,0.00%,46846200
2021-07-23,287.79,289.6,286.9,289.26,2.52,+0.88%,38418900
2021-07-22,286.76,287.14,285.35,286.74,-1.98,-0.69%,45629200
2021-07-21,290.07,290.57,288.41,288.72,-1.02,-0.35%,50604900
2021-07-20,285.94,290.59,285.91,289.74,5.34,+1.88%,59497700
2021-07-19,286.14,286.98,282.26,284.4,-4.58,-1.58%,80179000
2021-07-16,289.78,290.99,288.72,288.98,0.3,+0.10%,51810300
2021-07-15,288.3,289.15,287.74,288.68,0.39,+0.14%,46367300
2021-07-14,285.78,289.11,285.3,288.29,2.54,+0.89%,50700400
2021-07-13,288.79,289.17,284.9,285.75,-3.81,-1.32%,51209100
2021-07-12,287.12,289.9,286.72,289.56,2.46,+0.86%,47166300
2021-07-09,284.5,287.24,283.58,287.1,3.74,+1.32%,52021700
2021-07-08,281.97,284.11,281.28,283.36,-0.22,-0.08%,59219900
2021-07-07,281.99,284.66,280.76,283.58,1.48,+0.52%,67726800
2021-07-06,279.34,282.39,277.86,282.1,2.38,+0.85%,67381200
2021-07-02,279.16,280.5,278.36,279.72,1.44,+0.52%,47080300
2021-07-01,277.26,280.4,276.25,278.28,0.87,+0.31%,56659800
2021-06-30,279.4,280.91,277.06,277.41,-2.12,-0.76%,60408500
2021-06-29,279.57,281.44,279.23,279.53,-0.4,-0.14%,48848500
2021-06-28,280.25,280.25,277.78,279.93,0.22,+0.08%,59871600
2021-06-25,278.13,279.82,277.47,279.71,1.79,+0.64%,60894700
2021-06-24,280.03,280.03,276.74,277.92,-1.25,-0.45%,49663500
2021-06-23,280.13,280.85,278.96,279.17,-1.01,-0.36%,50371200
2021-06-22,281.43,281.45,280.05,280.18,-1.25,-0.44%,50214900
2021-06-21,277.41,282.04,276.38,281.43,5.31,+1.92%,54453400
2021-06-18,279.03,280.4,276.08,276.12,-4.2,-1.50%,120528400
2021-06-17,278.29,280.52,278.05,280.32,0.95,+0.34%,60466600
2021-06-16,282.32,283.4,279.28,279.37,-2.49,-0.88%,57119000
2021-06-15,284.13,284.13,281.78,281.86,-2.95,-1.04%,51386700
2021-06-14,283.2,284.81,282.83,284.81,1.2,+0.42%,46026700
2021-06-11,284.35,284.35,282.36,283.61,-1.68,-0.59%,49317300
2021-06-10,282.46,285.93,282.08,285.29,2.68,+0.95%,62001600
2021-06-09,283.32,283.74,282.32,282.61,0.45,+0.16%,46248600
2021-06-08,281.64,283.06,280.92,282.16,1.44,+0.51%,57390600
2021-06-07,278.75,281.76,278.61,280.72,2.54,+0.91%,54262800
2021-06-04,278.89,278.89,276.8,278.18,0.35,+0.13%,53606600
2021-06-03,277.74,278.08,276.11,277.83,-0.57,-0.20%,59003000
2021-06-02,275.55,278.55,274.51,278.4,3.86,+1.41%,69546400
2021-06-01,271.22,274.54,270.32,274.54,4.56,+1.69%,51992500
2021-05-28,269.75,270.92,269.46,269.98,1.73,+0.64%,48468100
2021-05-27,269.01,269.56,267.97,268.25,-0.43,-0.16%,106171400
2021-05-26,268.39,270.3,267.69,268.68,0.61,+0.23%,47596900
2021-05-25,267.64,268.9,266.27,268.07,0.82,+0.31%,48682400
2021-05-24,265.64,268.39,265.54,267.25,2.79,+1.05%,51684000
2021-05-21,264.68,265.69,263.9,264.46,-0.46,-0.17%,55611500
2021-05-20,261.6,265.71,260.87,264.92,3.51,+1.34%,59384000
2021-05-19,260.53,261.43,258.07,261.41,-1.1,-0.42%,59041500
2021-05-18,261.63,264.05,260.3,262.51,0.44,+0.17%,58358500
2021-05-17,261.96,262.68,261.22,262.07,-0.01,0.00%,46526300
2021-05-14,260.66,262.96,260.03,262.08,2.62,+1.01%,46421800
2021-05-13,256.81,261,256.81,259.46,3.02,+1.18%,57175500
2021-05-12,261.78,262.21,256.17,256.44,-6.22,-2.37%,57972200
2021-05-11,262.94,263.15,260.38,262.66,-2.96,-1.11%,56877700
2021-05-10,265.92,268.12,265.21,265.62,0.92,+0.35%,62445900
2021-05-07,261.68,264.84,261.68,264.7,3.16,+1.21%,61548700
2021-05-06,260.19,261.89,259.48,261.54,1.39,+0.53%,66471500
2021-05-05,262.72,263.02,259.22,260.15,-4.01,-1.52%,54319500
2021-05-04,265.86,266.76,262.63,264.16,-1.62,-0.61%,62198500
2021-05-03,267.44,267.5,265.44,265.78,-1.28,-0.48%,65864200
2021-04-30,264.96,267.53,264.38,267.06,1.64,+0.62%,73218304
2021-04-29,264.96,266.08,263.67,265.42,1.8,+0.68%,63202800
2021-04-28,264.84,265.49,263.47,263.62,-0.9,-0.34%,57928400
2021-04-27,265.07,265.35,264.01,264.52,-0.06,-0.02%,53811700
2021-04-26,265.24,266,263.89,264.58,0.53,+0.20%,47934000
2021-04-23,263.09,264.69,262.34,264.05,1.53,+0.58%,49651800
2021-04-22,262.95,264.76,262.15,262.52,-0.99,-0.38%,54482800
2021-04-21,262.99,264.1,262.14,263.51,1.06,+0.40%,51634400
2021-04-20,258.85,263.14,258.85,262.45,2.91,+1.12%,60941500
2021-04-19,258.95,259.58,257.26,259.54,0.76,+0.29%,49824400
2021-04-16,259.4,259.58,258.07,258.78,0.44,+0.17%,58040800
2021-04-15,254.54,258.38,254.54,258.34,4.95,+1.95%,60247700
2021-04-14,254.88,256.31,253.25,253.39,-1.77,-0.69%,42712100
2021-04-13,253.43,255.36,253.14,255.16,1.61,+0.63%,53882200
2021-04-12,252.73,253.59,250.54,253.55,1.38,+0.55%,51968000
2021-04-09,252.16,252.6,251.15,252.17,0.36,+0.14%,48350200
2021-04-08,253.07,254.49,251.67,251.81,-1.43,-0.56%,50111600
2021-04-07,253.27,253.89,251.02,253.24,0.37,+0.15%,54034200
2021-04-06,251.86,252.89,250.82,252.87,0.45,+0.18%,60602600
2021-04-05,251.76,252.52,249.97,252.42,1.52,+0.61%,56363100
2021-04-01,248.29,250.92,247.11,250.9,3.9,+1.58%,53760000
2021-03-31,247.03,249.64,245.78,247,-1.21,-0.49%,68525000
2021-03-30,248.5,249.21,247.62,248.21,-1.22,-0.49%,44185900
2021-03-29,248.75,250.55,246.43,249.43,-0.44,-0.18%,51072400
2021-03-26,245.03,249.99,244.67,249.87,6.02,+2.47%,51237700
2021-03-25,241.14,244.32,239.5,243.85,1.9,+0.79%,57974700
2021-03-24,242.32,244.43,241.25,241.95,-1.29,-0.53%,62966400
2021-03-23,242.08,244.78,241.96,243.24,0.84,+0.35%,63935400
2021-03-22,239.6,243.07,239.03,242.4,2.67,+1.11%,54104600
2021-03-19,242.62,243.8,239.72,239.73,-3.07,-1.26%,121267600
2021-03-18,242.93,243.59,241.14,242.8,-1.8,-0.74%,56312900
2021-03-17,244.29,244.76,242.41,244.6,-0.39,-0.16%,61378200
2021-03-16,245.13,246.1,243.86,244.99,-0.05,-0.02%,60509600
2021-03-15,241.99,245.6,241.03,245.04,2.85,+1.18%,65833500
